Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
19.0,OXR,6,16,0,10,2,13,0,11,0,Lobby 3,Quarterfinals,,,,
20.0,DoubleStuffdOreo,0,20,0,20,0,20,0,20,0,Lobby 3,Quarterfinals,,,,
1.0,SJP2,63,1,12,11,4,3,18,4,4,Lobby 4,Quarterfinals,,,,
2.0,SCTA,49,2,5,6,2,5,5,1,9,Lobby 4,Quarterfinals,,,,
3.0,TRJ,42,15,4,1,10,16,0,3,8,Lobby 4,Quarterfinals,,,,
4.0,NoFear,38,5,7,5,9,11,2,7,8,Lobby 4,Quarterfinals,,,,
5.0,MantaX,33,11,3,12,1,1,9,9,4,Lobby 4,Quarterfinals,,,,
6.0,INS,31,3,6,3,2,4,1,12,2,Lobby 4,Quarterfinals,,,,
7.0,BFG,28,4,1,16,1,2,7,6,2,Lobby 4,Quarterfinals,,,,
8.0,HNY,24,19,0,2,11,15,2,15,0,Lobby 4,Quarterfinals,,,,
9.0,Spacegliders,23,8,0,7,2,9,1,2,4,Lobby 4,Quarterfinals,,,,
10.0,HLDC,21,7,7,10,4,18,3,14,1,Lobby 4,Quarterfinals,,,,
11.0,Are we in,20,10,1,4,2,10,1,5,3,Lobby 4,Quarterfinals,,,,
12.0,Pony,17,20,0,13,4,6,3,8,4,Lobby 4,Quarterfinals,,,,
13.0,L2S,15,9,6,18,0,7,2,13,1,Lobby 4,Quarterfinals,,,,
14.0,ExplosionFusion,10,13,0,8,5,17,0,11,1,Lobby 4,Quarterfinals,,,,
15.0,UTFT,8,6,0,15,0,12,3,18,0,Lobby 4,Quarterfinals,,,,
16.0,Whiff Tang,7,14,3,20,1,20,0,10,0,Lobby 4,Quarterfinals,,,,
17.0,JIGSAW,5,12,0,9,1,14,0,20,0,Lobby 4,Quarterfinals,,,,
18.0,T3W,4,16,2,14,0,13,0,17,0,Lobby 4,Quarterfinals,,,,
19.0,Aim Assist,2,18,0,17,0,19,0,16,2,Lobby 4,Quarterfinals,,,,
20.0,D4RP,2,17,0,19,0,8,0,19,0,Lobby 4,Quarterfinals,,,,
1.0,TREX,93,2,3,1,4,1,17,12,0,Lobby 1,Semifinals,1.0,7.0,4.0,11.0
2.0,PRSTS,72,1,17,3,15,15,4,6,8,Lobby 1,Semifinals,11.0,3.0,12.0,0.0
3.0,AWL,54,5,7,17,0,14,5,11,8,Lobby 1,Semifinals,7.0,9.0,3.0,9.0
4.0,SMS,53,12,0,7,5,2,7,4,7,Lobby 1,Semifinals,5.0,12.0,18.0,0.0
5.0,Steamroller,49,13,3,2,3,4,0,16,1,Lobby 1,Semifinals,6.0,5.0,1.0,7.0
6.0,SSD,48,20,0,20,0,6,5,1,7,Lobby 1,Semifinals,9.0,3.0,2.0,7.0
7.0,GOD,43,11,3,9,2,3,3,17,1,Lobby 1,Semifinals,3.0,6.0,5.0,7.0
8.0,CRAZYx3,38,3,5,5,10,20,1,14,0,Lobby 1,Semifinals,4.0,2.0,7.0,0.0
9.0,DOT,37,4,6,14,0,17,1,2,11,Lobby 1,Semifinals,10.0,0.0,15.0,1.0
10.0,Uchinix,36,9,0,12,2,18,0,3,9,Lobby 1,Semifinals,2.0,4.0,8.0,0.0
11.0,CHASE,27,17,0,4,3,5,6,5,1,Lobby 1,Semifinals,14.0,0.0,6.0,0.0
12.0,NIBL,21,7,6,18,0,13,3,13,1,Lobby 1,Semifinals,19.0,1.0,10.0,3.0
13.0,ALKaIIIbI,21,14,5,6,2,12,0,8,1,Lobby 1,Semifinals,13.0,1.0,9.0,2.0
14.0,NXB,19,18,0,15,1,7,5,19,0,Lobby 1,Semifinals,12.0,0.0,11.0,7.0
15.0,Justthreeplayers,15,10,0,13,6,9,1,18,0,Lobby 1,Semifinals,20.0,0.0,17.0,3.0
16.0,iEnvy,15,15,1,10,0,8,2,9,1,Lobby 1,Semifinals,8.0,1.0,13.0,0.0
17.0,Senbonzakura,14,16,0,8,1,10,0,7,2,Lobby 1,Semifinals,15.0,3.0,20.0,0.0
18.0,CHI,9,8,0,11,3,11,0,10,0,Lobby 1,Semifinals,18.0,0.0,19.0,0.0
19.0,weeboys,7,6,2,16,0,16,0,15,0,Lobby 1,Semifinals,16.0,0.0,14.0,0.0
20.0,ARIS,0,19,0,19,0,19,0,20,0,Lobby 1,Semifinals,17.0,0.0,16.0,0.0
1.0,INS,67,1,13,10,3,4,10,3,7,Lobby 2,Semifinals,11.0,3.0,6.0,1.0
2.0,SJP2,58,14,6,3,13,10,6,11,1,Lobby 2,Semifinals,4.0,16.0,16.0,0.0
3.0,backseat,51,7,1,8,5,8,6,8,4,Lobby 2,Semifinals,1.0,6.0,5.0,4.0
4.0,HNY,50,3,3,12,2,15,0,5,5,Lobby 2,Semifinals,8.0,4.0,1.0,9.0
5.0,BLANK,47,9,9,13,1,2,8,12,2,Lobby 2,Semifinals,2.0,5.0,20.0,0.0
6.0,SCTA,47,8,2,5,2,6,1,4,11,Lobby 2,Semifinals,3.0,7.0,15.0,2.0
7.0,SPPI,44,2,6,1,13,18,0,16,0,Lobby 2,Semifinals,10.0,0.0,13.0,1.0
8.0,HKE,40,4,2,9,0,1,4,6,3,Lobby 2,Semifinals,6.0,1.0,9.0,3.0
9.0,WLS,32,20,0,20,0,13,3,1,6,Lobby 2,Semifinals,7.0,3.0,11.0,3.0
10.0,6bnt,31,13,0,15,0,5,5,17,1,Lobby 2,Semifinals,18.0,1.0,2.0,9.0
11.0,ZBW,30,17,0,11,3,20,0,14,6,Lobby 2,Semifinals,19.0,0.0,4.0,14.0
12.0,NoFear,26,16,0,2,8,17,0,10,1,Lobby 2,Semifinals,9.0,2.0,10.0,0.0
13.0,TRJ,23,10,4,4,3,9,3,19,0,Lobby 2,Semifinals,13.0,2.0,12.0,0.0
14.0,BFG,23,12,4,7,0,12,1,2,3,Lobby 2,Semifinals,12.0,0.0,19.0,0.0
15.0,Spacegliders,22,18,0,17,0,18,0,18,0,Lobby 2,Semifinals,5.0,7.0,3.0,4.0
16.0,Lucendi,22,5,8,6,3,11,0,13,0,Lobby 2,Semifinals,15.0,0.0,14.0,0.0
17.0,Exalty,21,15,1,14,0,14,4,9,6,Lobby 2,Semifinals,17.0,2.0,7.0,0.0
18.0,MantaX,18,6,0,19,0,3,5,7,0,Lobby 2,Semifinals,20.0,0.0,18.0,0.0
19.0,Yes,12,11,1,18,0,19,0,20,0,Lobby 2,Semifinals,14.0,3.0,8.0,4.0
20.0,HLDC,7,19,0,16,1,16,2,15,1,Lobby 2,Semifinals,16.0,2.0,17.0,0.0
1.0,AWL,85,6,3,1,15,1,9,10,7,Lobby 1,Finals,12.0,2.0,2.0,10.0
2.0,SMS,72,8,4,3,5,14,0,1,13,Lobby 1,Finals,1.0,10.0,6.0,3.0
3.0,TREX,59,3,3,2,5,9,3,9,2,Lobby 1,Finals,2.0,5.0,4.0,7.0
4.0,backseat,55,10,5,8,1,2,9,4,6,Lobby 1,Finals,6.0,8.0,10.0,3.0
5.0,SSD,45,1,10,15,2,8,2,18,1,Lobby 1,Finals,17.0,0.0,3.0,8.0
6.0,HKE,38,7,4,16,4,16,0,2,11,Lobby 1,Finals,5.0,3.0,16.0,0.0
7.0,WLS,34,11,7,7,5,13,5,8,4,Lobby 1,Finals,15.0,3.0,18.0,2.0
8.0,SJP2,34,4,6,17,0,11,0,7,1,Lobby 1,Finals,8.0,7.0,5.0,5.0
9.0,Steamroller,33,2,8,9,0,6,0,5,0,Lobby 1,Finals,10.0,1.0,7.0,1.0
10.0,SCTA,30,13,3,11,0,19,1,11,1,Lobby 1,Finals,18.0,0.0,1.0,10.0
11.0,INS,29,17,0,5,7,3,5,6,0,Lobby 1,Finals,16.0,1.0,9.0,0.0
12.0,6bnt,26,5,1,12,3,17,2,12,2,Lobby 1,Finals,3.0,3.0,13.0,1.0
13.0,Uchinix,25,20,0,4,0,4,5,20,0,Lobby 1,Finals,9.0,2.0,11.0,5.0
14.0,DOT,23,16,0,6,1,5,2,3,5,Lobby 1,Finals,20.0,0.0,15.0,0.0
15.0,CRAZYx3,22,12,2,13,3,18,1,13,1,Lobby 1,Finals,4.0,6.0,19.0,1.0
16.0,HNY,21,9,2,18,0,20,0,17,6,Lobby 1,Finals,7.0,6.0,12.0,1.0
17.0,GOD,16,14,1,10,1,7,4,14,0,Lobby 1,Finals,14.0,0.0,8.0,0.0
18.0,PRSTS,14,19,0,19,3,12,8,16,1,Lobby 1,Finals,13.0,0.0,20.0,0.0
19.0,BLANK,14,15,0,14,1,10,1,19,0,Lobby 1,Finals,11.0,1.0,14.0,5.0
20.0,SPPI,6,18,0,20,0,15,4,15,0,Lobby 1,Finals,19.0,0.0,17.0,0.0
