Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
6.0,Natural Killer,25,7,9,7,4,6,0,16,3,Lobby 2,Quarterfinals,,,,
7.0,LIONS,25,5,1,13,1,3,3,7,5,Lobby 2,Quarterfinals,,,,
8.0,sFx,21,15,0,12,0,10,0,3,10,Lobby 2,Quarterfinals,,,,
9.0,Taichi Horror,20,3,2,9,5,13,0,6,0,Lobby 2,Quarterfinals,,,,
10.0,Tres Rosas,14,4,4,14,0,8,1,11,0,Lobby 2,Quarterfinals,,,,
11.0,Tharsis,13,9,1,17,0,12,2,4,2,Lobby 2,Quarterfinals,,,,
12.0,PPEX,12,13,0,11,0,18,0,2,1,Lobby 2,Quarterfinals,,,,
13.0,PTX,11,16,0,5,3,9,0,10,0,Lobby 2,Quarterfinals,,,,
14.0,ZISKA,7,11,0,4,1,16,0,17,0,Lobby 2,Quarterfinals,,,,
15.0,PATETEX,6,17,0,8,0,17,0,15,3,Lobby 2,Quarterfinals,,,,
16.0,Team Paragua,5,18,0,10,0,15,1,13,0,Lobby 2,Quarterfinals,,,,
17.0,LosÁlamosGaming,4,10,0,16,0,14,0,14,0,Lobby 2,Quarterfinals,,,,
18.0,ADN,3,12,0,18,0,11,1,18,0,Lobby 2,Quarterfinals,,,,
1.0,Duty calls,82,5,11,1,13,1,10,5,16,Lobby 3,Quarterfinals,,,,
2.0,AIM,47,15,0,3,6,8,3,1,16,Lobby 3,Quarterfinals,,,,
3.0,USB,40,3,6,6,3,7,5,2,4,Lobby 3,Quarterfinals,,,,
4.0,Seven,38,1,4,11,0,2,10,9,0,Lobby 3,Quarterfinals,,,,
5.0,AsheTeam,34,2,6,4,2,4,2,7,2,Lobby 3,Quarterfinals,,,,
6.0,Fluxo Team,21,6,7,7,5,11,1,14,0,Lobby 3,Quarterfinals,,,,
7.0,MonsTer Team,21,10,0,12,0,5,7,4,2,Lobby 3,Quarterfinals,,,,
8.0,PVP,20,16,0,2,7,15,0,6,0,Lobby 3,Quarterfinals,,,,
9.0,ElemenT,19,8,1,10,2,3,3,11,1,Lobby 3,Quarterfinals,,,,
10.0,KPS,18,7,1,8,2,10,0,3,1,Lobby 3,Quarterfinals,,,,
11.0,xKarma,14,14,0,5,2,6,2,10,0,Lobby 3,Quarterfinals,,,,
12.0,LostSoulsDreamer,12,4,3,9,0,13,0,13,0,Lobby 3,Quarterfinals,,,,
13.0,TBG,9,13,2,14,0,12,0,12,3,Lobby 3,Quarterfinals,,,,
14.0,KARMA K41,7,11,3,15,0,16,0,15,1,Lobby 3,Quarterfinals,,,,
15.0,Against All Odds,6,9,0,13,0,14,0,8,0,Lobby 3,Quarterfinals,,,,
16.0,Bicentenario,3,12,0,16,0,9,0,16,0,Lobby 3,Quarterfinals,,,,
17.0,Squad Sombra,0,20,0,20,0,20,0,20,0,Lobby 3,Quarterfinals,,,,
1.0,UltiMaTuM,49,2,8,1,7,14,3,5,5,Lobby 4,Quarterfinals,,,,
2.0,ZETTA,42,14,2,3,8,6,5,2,7,Lobby 4,Quarterfinals,,,,
3.0,TK,37,16,0,2,6,3,14,15,0,Lobby 4,Quarterfinals,,,,
4.0,AGCL,36,4,3,8,1,1,9,11,3,Lobby 4,Quarterfinals,,,,
5.0,OMEGA,36,12,0,6,4,2,7,3,5,Lobby 4,Quarterfinals,,,,
6.0,Mystical,36,1,4,5,4,5,4,8,2,Lobby 4,Quarterfinals,,,,
7.0,Lovely Venom,29,6,1,13,0,7,1,1,8,Lobby 4,Quarterfinals,,,,
8.0,ICEBERGS,23,7,3,10,1,16,0,4,9,Lobby 4,Quarterfinals,,,,
9.0,SLU,19,8,7,4,1,15,0,9,1,Lobby 4,Quarterfinals,,,,
10.0,Online,16,15,1,14,4,10,2,6,2,Lobby 4,Quarterfinals,,,,
11.0,Mafia Legends,15,5,2,7,3,8,0,14,0,Lobby 4,Quarterfinals,,,,
12.0,GDb,14,3,4,11,0,9,0,16,0,Lobby 4,Quarterfinals,,,,
13.0,AWD,11,9,0,9,3,12,0,7,0,Lobby 4,Quarterfinals,,,,
14.0,BRATVA420Forever,11,11,2,15,0,4,1,12,0,Lobby 4,Quarterfinals,,,,
15.0,Legión de monos,6,10,0,12,0,11,0,10,0,Lobby 4,Quarterfinals,,,,
16.0,TVG,3,13,0,16,0,13,0,13,0,Lobby 4,Quarterfinals,,,,
17.0,PiscoSour,0,20,0,20,0,20,0,20,0,Lobby 4,Quarterfinals,,,,
18.0,EASY CLAP,0,20,0,20,0,20,0,20,0,Lobby 4,Quarterfinals,,,,
1.0,OF,85,4,5,13,3,3,14,1,10,Lobby 1,Semifinals,8.0,7.0,1.0,7.0
2.0,Chimera,68,7,6,2,6,6,2,6,7,Lobby 1,Semifinals,11.0,6.0,2.0,13.0
3.0,BTH,62,1,9,12,0,1,8,20,1,Lobby 1,Semifinals,2.0,6.0,7.0,1.0
4.0,KZN,54,3,6,1,12,20,0,2,6,Lobby 1,Semifinals,9.0,0.0,16.0,0.0
5.0,ALFA WARRIORS,52,2,7,11,2,10,0,11,9,Lobby 1,Semifinals,1.0,8.0,13.0,0.0
6.0,As Misera,38,5,2,10,0,4,2,3,2,Lobby 1,Semifinals,3.0,0.0,5.0,3.0
7.0,AK47,35,12,3,9,5,14,4,8,10,Lobby 1,Semifinals,16.0,0.0,4.0,2.0
8.0,PRDX,31,11,3,7,0,11,6,5,3,Lobby 1,Semifinals,5.0,4.0,10.0,0.0
9.0,Love Egirls,30,16,3,8,6,8,1,14,0,Lobby 1,Semifinals,4.0,6.0,6.0,1.0
10.0,sFx,30,18,0,6,4,5,1,4,2,Lobby 1,Semifinals,15.0,0.0,3.0,3.0
11.0,BRZ,29,8,1,20,0,2,7,7,0,Lobby 1,Semifinals,10.0,1.0,8.0,2.0
12.0,Sobek,26,9,3,5,4,9,4,12,0,Lobby 1,Semifinals,6.0,3.0,17.0,0.0
13.0,Slav Animals,24,17,0,4,5,13,5,17,0,Lobby 1,Semifinals,18.0,0.0,9.0,6.0
14.0,Natural Killer,18,19,0,14,0,7,1,15,2,Lobby 1,Semifinals,17.0,0.0,11.0,9.0
15.0,Tres Rosas,17,15,0,3,3,19,1,18,0,Lobby 1,Semifinals,14.0,3.0,14.0,0.0
16.0,ROCKETZ TEAM,15,10,4,17,2,12,0,10,2,Lobby 1,Semifinals,12.0,0.0,15.0,0.0
17.0,SST,15,14,3,18,0,16,2,9,0,Lobby 1,Semifinals,7.0,3.0,12.0,0.0
18.0,Taichi Horror,6,6,0,19,0,17,0,13,2,Lobby 1,Semifinals,20.0,0.0,20.0,0.0
19.0,SussyBaka,5,20,0,15,3,18,0,16,0,Lobby 1,Semifinals,13.0,0.0,18.0,0.0
20.0,LIONS,3,13,0,16,0,15,1,19,0,Lobby 1,Semifinals,20.0,0.0,20.0,0.0
1.0,MonsTer Team,93,1,8,2,10,20,0,5,5,Lobby 2,Semifinals,3.0,12.0,1.0,14.0
2.0,Duty calls,72,10,12,5,5,5,8,1,10,Lobby 2,Semifinals,5.0,8.0,11.0,2.0
3.0,ZETTA,46,3,3,7,2,18,0,2,7,Lobby 2,Semifinals,8.0,4.0,4.0,4.0
4.0,SLU,46,2,1,1,5,3,5,4,2,Lobby 2,Semifinals,20.0,0.0,18.0,0.0
5.0,USB,42,15,1,16,1,2,9,18,0,Lobby 2,Semifinals,1.0,5.0,6.0,1.0
6.0,TK,40,9,2,19,2,12,2,3,14,Lobby 2,Semifinals,4.0,2.0,13.0,2.0
7.0,ElemenT,38,5,10,8,3,11,0,19,0,Lobby 2,Semifinals,17.0,1.0,3.0,10.0
8.0,Online,34,7,1,6,2,1,10,14,0,Lobby 2,Semifinals,14.0,1.0,16.0,0.0
9.0,OMEGA,32,4,1,20,0,4,1,8,1,Lobby 2,Semifinals,12.0,3.0,2.0,4.0
10.0,AGCL,31,8,2,3,5,9,2,9,2,Lobby 2,Semifinals,9.0,0.0,5.0,1.0
11.0,Fluxo Team,30,14,0,11,3,17,3,16,0,Lobby 2,Semifinals,2.0,5.0,7.0,5.0
12.0,PVP,24,11,3,17,0,13,7,11,2,Lobby 2,Semifinals,7.0,3.0,9.0,1.0
13.0,Seven,24,20,0,4,5,10,1,17,2,Lobby 2,Semifinals,6.0,1.0,8.0,3.0
14.0,AIM,22,12,2,18,0,16,1,13,5,Lobby 2,Semifinals,10.0,8.0,12.0,1.0
15.0,AsheTeam,22,6,5,15,4,7,3,20,0,Lobby 2,Semifinals,11.0,0.0,15.0,1.0
16.0,Lovely Venom,17,16,0,10,2,6,5,6,0,Lobby 2,Semifinals,16.0,0.0,10.0,0.0
17.0,ICEBERGS,13,13,1,14,0,7,0,10,0,Lobby 2,Semifinals,15.0,0.0,14.0,3.0
18.0,UltiMaTuM,12,19,0,9,2,19,0,15,1,Lobby 2,Semifinals,13.0,5.0,19.0,0.0
19.0,KPS,4,17,0,20,0,15,0,7,0,Lobby 2,Semifinals,18.0,0.0,17.0,0.0
20.0,Mystical,3,18,0,13,0,14,0,12,0,Lobby 2,Semifinals,19.0,0.0,20.0,0.0
1.0,TK,99,2,7,1,18,8,2,2,11,Lobby 1,Finals,15.0,2.0,1.0,14.0
2.0,Duty calls,81,1,12,6,5,4,7,1,11,Lobby 1,Finals,10.0,4.0,3.0,1.0
3.0,MonsTer Team,46,9,0,8,2,13,0,3,12,Lobby 1,Finals,9.0,6.0,6.0,9.0
4.0,PRDX,45,16,0,3,9,9,0,8,3,Lobby 1,Finals,1.0,9.0,11.0,0.0
5.0,ZETTA,41,17,0,2,2,1,7,15,0,Lobby 1,Finals,6.0,4.0,15.0,2.0
6.0,ElemenT,36,5,6,7,0,7,11,18,0,Lobby 1,Finals,8.0,4.0,12.0,2.0
7.0,Chimera,36,19,0,19,0,5,3,19,0,Lobby 1,Finals,2.0,13.0,9.0,5.0
8.0,OMEGA,35,7,4,16,0,2,6,7,2,Lobby 1,Finals,4.0,0.0,13.0,2.0
9.0,ALFA WARRIORS,33,3,5,10,1,12,3,12,2,Lobby 1,Finals,11.0,2.0,8.0,6.0
10.0,KZN,31,6,5,5,3,17,1,6,3,Lobby 1,Finals,3.0,1.0,16.0,1.0
11.0,As Misera,29,10,4,12,0,6,0,11,0,Lobby 1,Finals,7.0,0.0,2.0,6.0
12.0,OF,28,15,1,4,2,14,5,4,3,Lobby 1,Finals,19.0,0.0,7.0,2.0
13.0,BTH,26,12,0,9,6,10,5,20,0,Lobby 1,Finals,5.0,3.0,10.0,1.0
14.0,AGCL,23,14,0,17,1,3,3,5,0,Lobby 1,Finals,20.0,0.0,4.0,2.0
15.0,Online,19,4,4,13,1,11,0,13,0,Lobby 1,Finals,12.0,5.0,18.0,0.0
16.0,Love Egirls,18,11,0,14,3,19,0,10,8,Lobby 1,Finals,17.0,3.0,19.0,0.0
17.0,USB,17,20,0,11,2,18,0,17,1,Lobby 1,Finals,13.0,1.0,5.0,7.0
18.0,AK47,14,8,5,15,0,16,0,9,2,Lobby 1,Finals,16.0,1.0,14.0,0.0
19.0,SLU,3,18,0,20,0,20,0,16,0,Lobby 1,Finals,14.0,0.0,17.0,2.0
20.0,sFx,3,13,0,18,0,15,0,14,0,Lobby 1,Finals,18.0,0.0,20.0,0.0
