,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints,StandingsPlacements and killsPoints
,Unnamed: 0_level_1,Team,Total,"Round 1 Round 1 September 25, 2021 - 14:20 PDTWorld's Edge Noble Packet Loss SLS","Round 1 Round 1 September 25, 2021 - 14:20 PDTWorld's Edge Noble Packet Loss SLS","Round 2 Round 2 September 25, 2021 - 14:55 PDTWorld's Edge SLS Rt66 Bandits Noble","Round 2 Round 2 September 25, 2021 - 14:55 PDTWorld's Edge SLS Rt66 Bandits Noble","Round 3 Round 3 September 25, 2021 - 15:30 PDTWorld's Edge Noble Were Just Better Tijuana Piranas","Round 3 Round 3 September 25, 2021 - 15:30 PDTWorld's Edge Noble Were Just Better Tijuana Piranas","Round 4 Round 4 September 25, 2021 - 16:05 PDTWorld's Edge Sea Of Thieves Noble Coconut Island","Round 4 Round 4 September 25, 2021 - 16:05 PDTWorld's Edge Sea Of Thieves Noble Coconut Island"
,Unnamed: 0_level_2,Team,Total,P,K,P,K,P,K,P,K
0,1.0,NBL,80,1,10,3,5,1,8,2,17
1,2.0,SLS,43,3,7,1,11,12,1,14,3
2,3.0,Sea Of Thieves,41,6,4,9,1,5,9,1,6
3,4.0,UNL,32,4,5,7,9,11,3,10,4
4,5.0,Tijuana Piranas,32,5,8,12,0,3,6,5,2
5,6.0,BP,27,7,6,6,11,16,4,18,0
6,7.0,CC,20,15,5,11,0,9,1,7,7
7,8.0,Rt66 Bandits,20,12,0,2,8,14,0,12,0
8,9.0,DoubleD'sAndNick,19,9,0,5,0,4,2,8,4
9,10.0,SickerThanYoAvg,18,20,1,15,4,10,5,4,0
10,11.0,Were Just Better,17,14,0,8,0,2,2,17,3
11,12.0,OutofPocketGamer,15,8,1,14,2,7,6,20,0
12,13.0,Packet Loss,15,2,2,10,0,17,0,9,0
13,14.0,ChayKayJay,14,10,2,4,3,13,0,11,0
14,15.0,Coconut Island,12,17,0,17,0,18,1,3,4
15,16.0,Titanes,11,16,2,19,0,15,0,6,5
16,17.0,NotoriousDreams,5,11,0,16,0,8,2,19,0
17,18.0,StepBros,5,18,0,18,0,6,0,15,1
18,19.0,En corto Garmers,3,19,0,13,0,19,1,13,0
19,20.0,OrgSignUs,1,13,0,20,0,20,0,16,0
