Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
18.0,ChayKayJay,13,16,0,7,1,15,0,8,0,Lobby 1,Semifinals,19.0,0.0,11.0,5.0
19.0,BLitLd Revengers,12,11,6,16,0,14,0,20,0,Lobby 1,Semifinals,10.0,2.0,18.0,0.0
20.0,NM,10,7,0,15,0,20,0,14,3,Lobby 1,Semifinals,15.0,1.0,20.0,0.0
1.0,DUMPERS,79,1,7,1,12,2,6,15,0,Lobby 2,Semifinals,3.0,5.0,13.0,7.0
2.0,LF,72,6,7,5,6,5,4,1,10,Lobby 2,Semifinals,2.0,12.0,14.0,0.0
3.0,1MAG,58,10,4,6,2,1,10,17,0,Lobby 2,Semifinals,1.0,10.0,10.0,1.0
4.0,Sussy Bakas,47,3,8,7,2,6,3,9,3,Lobby 2,Semifinals,5.0,7.0,9.0,3.0
5.0,RCO,43,2,5,2,5,12,0,5,2,Lobby 2,Semifinals,9.0,2.0,8.0,2.0
6.0,Never Lucky,40,17,5,13,3,4,16,19,3,Lobby 2,Semifinals,12.0,0.0,12.0,5.0
7.0,Select,40,16,0,11,6,15,4,2,6,Lobby 2,Semifinals,14.0,2.0,3.0,3.0
8.0,MoJo,40,12,0,4,3,16,0,6,3,Lobby 2,Semifinals,7.0,3.0,1.0,7.0
9.0,Boston Monsters,32,14,0,10,0,3,2,10,2,Lobby 2,Semifinals,4.0,7.0,11.0,3.0
10.0,Meow Syndicate,31,7,3,9,3,17,0,4,5,Lobby 2,Semifinals,6.0,3.0,7.0,1.0
11.0,TDG,29,15,1,16,0,7,2,3,8,Lobby 2,Semifinals,18.0,1.0,5.0,2.0
12.0,Dark Matter,28,11,0,17,0,8,2,16,3,Lobby 2,Semifinals,13.0,0.0,2.0,10.0
13.0,CCE,25,4,6,12,2,14,1,13,1,Lobby 2,Semifinals,20.0,0.0,4.0,2.0
14.0,Unknown Warriors,21,20,0,3,6,20,0,14,0,Lobby 2,Semifinals,16.0,4.0,6.0,0.0
15.0,OA,19,13,5,20,0,13,3,12,8,Lobby 2,Semifinals,19.0,0.0,18.0,0.0
16.0,Onyx,16,9,3,15,0,9,0,7,3,Lobby 2,Semifinals,10.0,0.0,19.0,0.0
17.0,2R1M,15,5,0,19,0,18,0,11,1,Lobby 2,Semifinals,15.0,0.0,15.0,7.0
18.0,NFC,14,19,0,18,0,11,1,8,4,Lobby 2,Semifinals,11.0,2.0,17.0,3.0
19.0,ING,11,18,0,8,6,19,0,18,0,Lobby 2,Semifinals,17.0,2.0,20.0,1.0
20.0,Code Cloud,10,8,1,14,0,10,2,20,0,Lobby 2,Semifinals,8.0,0.0,16.0,0.0
1.0,DUMPERS,96,9,2,1,5,1,9,3,6,Lobby 1,Finals,1.0,11.0,2.0,9.0
2.0,Sussy Bakas,54,1,7,4,6,19,0,5,2,Lobby 1,Finals,5.0,7.0,7.0,4.0
3.0,TPM,44,19,0,5,12,11,5,4,11,Lobby 1,Finals,10.0,4.0,19.0,0.0
4.0,RGP,44,7,7,14,0,9,0,1,11,Lobby 1,Finals,6.0,4.0,15.0,0.0
5.0,GNR,38,11,5,9,0,16,0,13,0,Lobby 1,Finals,15.0,0.0,1.0,16.0
6.0,RCO,38,6,0,13,0,2,15,9,2,Lobby 1,Finals,12.0,0.0,10.0,3.0
7.0,trash,37,4,5,20,0,10,3,17,0,Lobby 1,Finals,4.0,10.0,4.0,2.0
8.0,LM,36,12,0,6,7,4,13,16,3,Lobby 1,Finals,18.0,0.0,14.0,3.0
9.0,RAWR,36,3,5,2,6,3,0,12,0,Lobby 1,Finals,20.0,0.0,12.0,0.0
10.0,D A B,35,5,5,3,5,5,2,8,2,Lobby 1,Finals,9.0,1.0,13.0,0.0
11.0,Select,34,18,0,8,4,7,0,6,9,Lobby 1,Finals,2.0,3.0,16.0,1.0
12.0,LF,28,2,3,11,0,8,1,7,2,Lobby 1,Finals,7.0,2.0,11.0,1.0
13.0,AST,23,20,1,12,4,13,0,14,0,Lobby 1,Finals,8.0,5.0,5.0,4.0
14.0,LKM,23,8,1,18,0,15,1,10,0,Lobby 1,Finals,11.0,1.0,3.0,7.0
15.0,1MAG,20,15,0,19,0,18,0,2,6,Lobby 1,Finals,16.0,0.0,8.0,2.0
16.0,WASH,17,10,6,17,1,17,1,19,0,Lobby 1,Finals,14.0,3.0,17.0,3.0
17.0,MoJo,17,17,3,16,0,12,0,18,1,Lobby 1,Finals,3.0,1.0,6.0,1.0
18.0,Never Lucky,16,13,4,10,2,14,0,15,4,Lobby 1,Finals,19.0,1.0,20.0,0.0
19.0,Boston Monsters,15,16,3,7,4,20,0,20,0,Lobby 1,Finals,17.0,3.0,9.0,0.0
20.0,Meow Syndicate,14,14,1,15,0,6,6,11,0,Lobby 1,Finals,13.0,0.0,18.0,0.0
