Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
4.0,ENG,29,16,0,15,1,1,10,15,4,Lobby 4,Round_1,,,,
5.0,Ace1,28,8,2,1,8,13,1,17,2,Lobby 4,Round_1,,,,
6.0,Black,25,6,7,5,1,4,1,9,2,Lobby 4,Round_1,,,,
7.0,FA Club FUG,24,11,6,11,0,10,5,7,6,Lobby 4,Round_1,,,,
8.0,APEX反省会,24,3,5,8,3,11,3,16,3,Lobby 4,Round_1,,,,
9.0,TFC,24,19,0,9,5,3,8,10,0,Lobby 4,Round_1,,,,
10.0,BeastMode,23,10,6,4,6,6,0,14,0,Lobby 4,Round_1,,,,
11.0,KaisenDONDON,19,12,4,10,2,5,4,12,1,Lobby 4,Round_1,,,,
12.0,SyS,19,4,0,12,2,7,0,4,3,Lobby 4,Round_1,,,,
13.0,Fada-one Arcana,17,7,1,14,2,8,3,13,4,Lobby 4,Round_1,,,,
14.0,Welfare,16,2,2,18,2,12,2,18,0,Lobby 4,Round_1,,,,
15.0,EB,10,9,0,13,0,15,1,6,2,Lobby 4,Round_1,,,,
16.0,LLGS,9,15,0,7,0,16,0,8,3,Lobby 4,Round_1,,,,
17.0,OC,5,17,0,17,1,17,0,5,0,Lobby 4,Round_1,,,,
18.0,Zelkova,3,14,0,16,2,19,0,19,0,Lobby 4,Round_1,,,,
19.0,track,1,18,0,19,0,18,0,11,0,Lobby 4,Round_1,,,,
20.0,Next,0,20,0,20,0,20,0,20,0,Lobby 4,Round_1,,,,
1.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
2.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
3.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
4.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
5.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
6.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
7.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
8.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
9.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
10.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
11.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
12.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
13.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
14.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
15.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
16.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
17.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
18.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
19.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
20.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 1,Quarterfinals,,,,
1.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
2.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
3.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
4.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
5.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
6.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
7.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
8.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
9.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
10.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
11.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
12.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
13.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
14.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
15.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
16.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
17.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
18.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
19.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
20.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 2,Quarterfinals,,,,
1.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
2.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
3.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
4.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
5.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
6.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
7.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
8.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
9.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
10.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
11.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
12.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
13.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
14.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
15.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
16.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
17.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
18.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
19.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
20.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 3,Quarterfinals,,,,
1.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
2.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
3.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
4.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
5.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
6.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
7.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
8.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
9.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
10.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
11.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
12.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
13.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
14.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
15.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
16.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
17.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
18.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
19.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
20.0,TBD,0,0,0,0,0,0,0,0,0,Lobby 4,Quarterfinals,,,,
1.0,UC,86,3,13,18,4,7,3,6,5,Lobby 1,Semifinals,7.0,7.0,1.0,26.0
2.0,BKMN,71,11,4,1,7,1,8,1,12,Lobby 1,Semifinals,19.0,2.0,12.0,0.0
3.0,LFT BKGK,51,14,1,3,8,5,9,13,0,Lobby 1,Semifinals,3.0,1.0,7.0,9.0
4.0,456,47,5,9,12,8,20,0,10,1,Lobby 1,Semifinals,5.0,3.0,2.0,6.0
5.0,Atum,40,9,1,6,3,2,12,15,0,Lobby 1,Semifinals,4.0,3.0,14.0,0.0
6.0,WYV,40,1,11,17,0,4,0,8,4,Lobby 1,Semifinals,13.0,1.0,10.0,2.0
7.0,RPG,34,2,2,7,4,8,1,14,0,Lobby 1,Semifinals,2.0,3.0,20.0,0.0
8.0,EXiA KR,31,16,0,19,0,12,2,4,10,Lobby 1,Semifinals,14.0,3.0,8.0,7.0
9.0,YaBaL,30,10,0,4,8,15,0,9,7,Lobby 1,Semifinals,17.0,2.0,13.0,2.0
10.0,Solid,30,20,0,9,1,19,0,17,0,Lobby 1,Semifinals,1.0,11.0,6.0,1.0
11.0,Marine,30,12,5,2,4,14,1,16,0,Lobby 1,Semifinals,15.0,0.0,3.0,1.0
12.0,Joel Mark,28,18,2,5,1,9,1,2,6,Lobby 1,Semifinals,9.0,1.0,16.0,0.0
13.0,Crest,26,6,3,15,0,3,4,5,1,Lobby 1,Semifinals,18.0,0.0,15.0,2.0
14.0,SYTH,23,13,0,8,2,10,1,3,6,Lobby 1,Semifinals,20.0,1.0,11.0,0.0
15.0,REAH,21,8,0,14,0,16,3,11,2,Lobby 1,Semifinals,6.0,5.0,5.0,0.0
16.0,Servelal alpha,18,15,1,10,6,18,0,18,0,Lobby 1,Semifinals,10.0,1.0,4.0,0.0
17.0,HE,17,17,1,20,0,11,3,12,0,Lobby 1,Semifinals,8.0,9.0,18.0,0.0
18.0,ARK5,15,4,3,13,2,17,4,20,0,Lobby 1,Semifinals,16.0,0.0,19.0,0.0
19.0,ScL,14,19,0,11,0,6,2,7,0,Lobby 1,Semifinals,12.0,2.0,9.0,0.0
20.0,HIT,13,7,2,16,0,13,3,19,0,Lobby 1,Semifinals,11.0,3.0,17.0,0.0
1.0,Black,57,13,1,2,16,2,4,2,4,Lobby 2,Semifinals,16.0,0.0,6.0,1.0
2.0,APXRS,56,6,3,13,4,7,7,14,0,Lobby 2,Semifinals,3.0,12.0,3.0,8.0
3.0,LAG,50,20,0,3,5,5,7,20,0,Lobby 2,Semifinals,5.0,0.0,1.0,11.0
4.0,GW,48,5,3,10,5,3,14,10,8,Lobby 2,Semifinals,17.0,3.0,20.0,0.0
5.0,APEX反省会,46,16,0,17,0,8,9,9,0,Lobby 2,Semifinals,1.0,14.0,7.0,4.0
6.0,NrTv.Vs,42,2,5,8,0,4,3,6,3,Lobby 2,Semifinals,8.0,3.0,4.0,2.0
7.0,ENG,41,9,2,19,0,1,4,5,3,Lobby 2,Semifinals,2.0,3.0,11.0,1.0
8.0,Ace1,40,1,12,16,3,15,0,4,1,Lobby 2,Semifinals,13.0,1.0,14.0,3.0
9.0,FA Club FUG,35,4,6,1,6,17,0,15,2,Lobby 2,Semifinals,14.0,0.0,9.0,0.0
10.0,Fujii Gaming,32,3,6,12,0,19,0,8,5,Lobby 2,Semifinals,4.0,2.0,10.0,2.0
11.0,ORB.G,32,11,1,14,0,11,2,1,11,Lobby 2,Semifinals,6.0,0.0,18.0,0.0
12.0,PiratesOfMirage,31,17,1,4,5,9,2,3,5,Lobby 2,Semifinals,12.0,3.0,19.0,0.0
13.0,IBSG,29,12,1,9,1,6,3,17,0,Lobby 2,Semifinals,20.0,0.0,2.0,9.0
14.0,RuinZ,25,19,0,5,4,14,0,18,2,Lobby 2,Semifinals,7.0,3.0,5.0,4.0
15.0,TW,24,7,2,18,0,10,0,7,5,Lobby 2,Semifinals,10.0,3.0,17.0,4.0
16.0,C-VA KAG,19,14,3,6,3,16,0,11,6,Lobby 2,Semifinals,19.0,0.0,12.0,1.0
17.0,BeastMode,18,15,1,11,4,20,0,12,0,Lobby 2,Semifinals,9.0,4.0,15.0,3.0
18.0,ORC,13,8,7,7,0,18,0,19,0,Lobby 2,Semifinals,18.0,0.0,13.0,0.0
19.0,TFC,13,10,2,15,0,12,1,16,0,Lobby 2,Semifinals,15.0,3.0,8.0,0.0
20.0,ARZ,8,18,2,20,0,13,0,13,1,Lobby 2,Semifinals,11.0,0.0,16.0,2.0
1.0,LFT BKGK,87,1,8,16,1,1,22,5,3,Lobby 1,Finals,5.0,1.0,1.0,8.0
2.0,UC,56,2,9,7,8,16,0,1,6,Lobby 1,Finals,18.0,0.0,6.0,6.0
3.0,APXRS,49,16,9,10,3,6,6,9,2,Lobby 1,Finals,1.0,6.0,8.0,2.0
4.0,BKMN,46,18,2,1,12,5,4,4,2,Lobby 1,Finals,10.0,1.0,13.0,1.0
5.0,Black,44,11,4,2,8,11,0,8,4,Lobby 1,Finals,2.0,5.0,11.0,0.0
6.0,GW,43,19,0,4,8,14,4,13,6,Lobby 1,Finals,6.0,11.0,9.0,2.0
7.0,RPG,40,7,1,3,2,7,5,7,2,Lobby 1,Finals,16.0,0.0,2.0,5.0
8.0,LAG,40,6,1,12,1,12,2,3,1,Lobby 1,Finals,3.0,5.0,3.0,4.0
9.0,FA Club FUG,32,10,2,6,4,18,3,18,3,Lobby 1,Finals,13.0,6.0,12.0,7.0
10.0,NrTv.Vs,31,3,1,5,3,4,0,10,0,Lobby 1,Finals,7.0,1.0,10.0,3.0
11.0,YaBaL,30,4,14,15,1,13,0,17,0,Lobby 1,Finals,12.0,0.0,5.0,3.0
12.0,Ace1,28,15,3,11,3,9,1,2,8,Lobby 1,Finals,17.0,0.0,16.0,0.0
13.0,456,26,20,0,8,3,3,1,11,6,Lobby 1,Finals,15.0,3.0,15.0,1.0
14.0,ORB.G,24,17,0,19,0,2,4,12,1,Lobby 1,Finals,4.0,3.0,14.0,0.0
15.0,APEX反省会,23,13,1,14,0,15,1,6,7,Lobby 1,Finals,9.0,6.0,18.0,0.0
16.0,Atum,21,12,0,9,0,10,0,14,3,Lobby 1,Finals,8.0,2.0,7.0,5.0
17.0,WYV,19,5,1,18,0,8,2,16,0,Lobby 1,Finals,20.0,0.0,4.0,5.0
18.0,ENG,13,8,0,13,0,17,0,15,3,Lobby 1,Finals,11.0,5.0,17.0,0.0
19.0,Solid,3,14,0,20,0,20,0,20,0,Lobby 1,Finals,14.0,1.0,20.0,0.0
20.0,EXiA KR,2,9,0,17,0,19,0,19,0,Lobby 1,Finals,19.0,0.0,19.0,0.0
