Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
9.0,SXG,22,5,4,10,5,15,0,9,4,Lobby 7,Round_3,,,,
10.0,zyn,19,9,3,4,4,14,0,14,3,Lobby 7,Round_3,,,,
11.0,TAT,19,11,3,15,3,6,1,4,2,Lobby 7,Round_3,,,,
12.0,WPH,18,17,0,18,0,12,4,2,4,Lobby 7,Round_3,,,,
13.0,Buds and Beer,14,10,2,6,0,5,2,12,0,Lobby 7,Round_3,,,,
14.0,Deathbox Hunters,13,6,0,8,0,9,0,10,4,Lobby 7,Round_3,,,,
15.0,Swanky Boys,12,7,1,13,0,8,1,7,1,Lobby 7,Round_3,,,,
16.0,Inglorious,6,20,0,14,0,11,0,5,0,Lobby 7,Round_3,,,,
17.0,Madhattergaming,3,19,0,16,0,13,2,16,0,Lobby 7,Round_3,,,,
18.0,Phantom Troupe,3,14,0,19,0,18,0,18,2,Lobby 7,Round_3,,,,
19.0,Melon Hogs,1,16,1,17,0,19,0,19,0,Lobby 7,Round_3,,,,
20.0,Bloodline,1,15,0,20,0,20,0,20,0,Lobby 7,Round_3,,,,
1.0,InevitableGaming,64,5,5,2,15,13,1,1,17,Lobby 8,Round_3,,,,
2.0,LKM,47,3,5,1,8,5,10,11,0,Lobby 8,Round_3,,,,
3.0,TPM,46,9,2,3,10,1,9,5,0,Lobby 8,Round_3,,,,
4.0,LVG,43,4,5,15,0,2,13,2,1,Lobby 8,Round_3,,,,
5.0,SMP,37,1,10,11,3,20,0,12,10,Lobby 8,Round_3,,,,
6.0,O TAMA,29,8,8,5,1,4,1,7,5,Lobby 8,Round_3,,,,
7.0,The Big 3,26,2,3,17,1,6,3,3,0,Lobby 8,Round_3,,,,
8.0,NightMare Red,24,6,6,10,3,12,5,10,2,Lobby 8,Round_3,,,,
9.0,Yess,19,12,4,4,3,10,2,9,0,Lobby 8,Round_3,,,,
10.0,Alliance Esports,17,7,2,16,0,11,0,4,6,Lobby 8,Round_3,,,,
11.0,ill,16,20,0,14,0,3,7,14,0,Lobby 8,Round_3,,,,
12.0,Evil Eye,13,18,2,13,2,16,0,8,6,Lobby 8,Round_3,,,,
13.0,YouLikeThatMate?,11,10,3,7,3,19,0,19,0,Lobby 8,Round_3,,,,
14.0,Plimbo,9,11,0,8,3,18,2,15,0,Lobby 8,Round_3,,,,
15.0,Dawn of Legends,9,17,0,18,0,8,3,6,1,Lobby 8,Round_3,,,,
16.0,BOT,8,13,0,12,2,9,1,17,1,Lobby 8,Round_3,,,,
17.0,Regen,7,16,0,20,0,7,0,13,3,Lobby 8,Round_3,,,,
18.0,Sokudo Plus,7,15,1,9,2,15,0,20,0,Lobby 8,Round_3,,,,
19.0,Facts on That,5,19,0,6,1,14,0,18,0,Lobby 8,Round_3,,,,
20.0,ChocolateMilk,2,14,0,19,0,17,0,16,1,Lobby 8,Round_3,,,,
1.0,BP,72,1,13,3,8,1,16,15,3,Lobby 1,Quarterfinals,,,,
2.0,SickerThanYoAvg,40,2,4,20,0,13,0,1,14,Lobby 1,Quarterfinals,,,,
3.0,NBL,35,4,16,7,2,12,3,12,4,Lobby 1,Quarterfinals,,,,
4.0,Sea Of Thieves,35,16,0,2,6,3,0,3,6,Lobby 1,Quarterfinals,,,,
5.0,Never Lucky,34,12,0,1,14,20,0,4,2,Lobby 1,Quarterfinals,,,,
6.0,GNR,33,7,4,16,3,6,5,2,6,Lobby 1,Quarterfinals,,,,
7.0,Spooky Scary,28,10,6,4,7,5,1,14,2,Lobby 1,Quarterfinals,,,,
8.0,2B1C,27,19,0,17,1,2,10,7,4,Lobby 1,Quarterfinals,,,,
9.0,CC,20,6,3,9,1,10,8,13,0,Lobby 1,Quarterfinals,,,,
10.0,SLS,17,15,0,15,2,7,6,5,0,Lobby 1,Quarterfinals,,,,
11.0,BBJ,17,9,0,10,5,4,0,9,1,Lobby 1,Quarterfinals,,,,
12.0,Hi,15,8,0,19,1,18,0,6,9,Lobby 1,Quarterfinals,,,,
13.0,MoJo,15,3,6,12,0,19,0,11,0,Lobby 1,Quarterfinals,,,,
14.0,DoubleD’sAndNick,14,20,0,6,3,11,2,8,3,Lobby 1,Quarterfinals,,,,
15.0,Tijuana Piranas,10,14,0,5,3,17,2,19,0,Lobby 1,Quarterfinals,,,,
16.0,BLitLd Revengers,8,13,2,14,1,16,3,17,0,Lobby 1,Quarterfinals,,,,
17.0,UNL,7,17,1,11,0,14,0,10,2,Lobby 1,Quarterfinals,,,,
18.0,Zero Creativity,6,5,1,18,0,15,0,16,0,Lobby 1,Quarterfinals,,,,
19.0,NEAN,5,11,0,13,0,8,1,18,0,Lobby 1,Quarterfinals,,,,
20.0,Rt66 Bandits,4,18,0,8,0,9,0,20,0,Lobby 1,Quarterfinals,,,,
1.0,BW,84,2,12,16,0,1,16,1,23,Lobby 2,Quarterfinals,,,,
2.0,TSS,37,20,1,1,13,13,6,10,2,Lobby 2,Quarterfinals,,,,
3.0,DUMPERS,34,1,14,19,0,8,4,16,2,Lobby 2,Quarterfinals,,,,
4.0,EST,28,17,3,20,1,2,4,5,7,Lobby 2,Quarterfinals,,,,
5.0,FNG NEW ERA,26,16,0,11,10,6,7,9,3,Lobby 2,Quarterfinals,,,,
6.0,LF,26,7,6,2,3,11,0,6,1,Lobby 2,Quarterfinals,,,,
7.0,CLX,22,9,2,6,0,3,7,11,0,Lobby 2,Quarterfinals,,,,
8.0,Onyx,22,14,0,9,0,7,5,2,2,Lobby 2,Quarterfinals,,,,
9.0,RAWR,21,3,0,7,3,5,0,12,3,Lobby 2,Quarterfinals,,,,
10.0,SDO,20,10,0,17,1,14,0,3,9,Lobby 2,Quarterfinals,,,,
11.0,Kaged,19,5,1,3,3,10,0,13,1,Lobby 2,Quarterfinals,,,,
12.0,Meow Syndicate,17,8,1,4,9,20,0,17,0,Lobby 2,Quarterfinals,,,,
13.0,FROG,17,13,5,10,1,9,3,7,0,Lobby 2,Quarterfinals,,,,
14.0,Select,14,4,4,8,2,18,0,15,0,Lobby 2,Quarterfinals,,,,
15.0,Pickles,14,6,0,15,3,15,1,4,0,Lobby 2,Quarterfinals,,,,
16.0,LZR,12,15,0,5,3,17,0,8,2,Lobby 2,Quarterfinals,,,,
17.0,SCARRA LOVERS,7,12,0,12,0,4,0,20,0,Lobby 2,Quarterfinals,,,,
18.0,Sussy Bakas,4,18,1,13,1,12,0,19,0,Lobby 2,Quarterfinals,,,,
19.0,Moon Boys,2,11,0,14,0,19,0,18,0,Lobby 2,Quarterfinals,,,,
20.0,Vandals,1,19,0,18,0,16,0,14,0,Lobby 2,Quarterfinals,,,,
1.0,AM,75,2,15,1,17,13,5,3,9,Lobby 3,Quarterfinals,,,,
2.0,SUP,66,16,3,2,16,1,15,4,6,Lobby 3,Quarterfinals,,,,
3.0,SHEESH,36,4,5,3,6,11,4,6,5,Lobby 3,Quarterfinals,,,,
4.0,Young Prodigies,35,8,4,4,2,2,10,11,2,Lobby 3,Quarterfinals,,,,
5.0,JOYBOYS,30,3,7,10,0,3,4,8,1,Lobby 3,Quarterfinals,,,,
6.0,Wonderboys,29,1,5,15,0,17,0,2,2,Lobby 3,Quarterfinals,,,,
7.0,WASH,26,14,0,20,1,18,1,1,11,Lobby 3,Quarterfinals,,,,
8.0,CPR Certified,20,10,0,6,0,4,4,7,3,Lobby 3,Quarterfinals,,,,
9.0,BAD,19,7,3,16,3,12,2,5,3,Lobby 3,Quarterfinals,,,,
10.0,BQB,17,5,2,5,0,14,2,9,2,Lobby 3,Quarterfinals,,,,
11.0,ForcesGG,15,11,4,8,2,8,2,10,0,Lobby 3,Quarterfinals,,,,
12.0,Point Theft,12,12,0,9,4,10,1,14,1,Lobby 3,Quarterfinals,,,,
13.0,LM,11,6,5,18,0,20,0,13,2,Lobby 3,Quarterfinals,,,,
14.0,OA,10,17,2,11,3,16,1,12,2,Lobby 3,Quarterfinals,,,,
15.0,Zoo Pals,10,9,0,19,1,7,1,17,3,Lobby 3,Quarterfinals,,,,
16.0,Dark Matter,10,19,0,7,3,5,0,20,0,Lobby 3,Quarterfinals,,,,
17.0,Movement Temple,7,13,0,13,0,9,1,16,2,Lobby 3,Quarterfinals,,,,
18.0,Kings of Chaos,7,15,0,12,2,6,0,18,0,Lobby 3,Quarterfinals,,,,
19.0,Unsigned Talent,6,18,0,14,0,15,2,15,1,Lobby 3,Quarterfinals,,,,
20.0,Console Crutch,4,20,1,17,3,19,0,19,0,Lobby 3,Quarterfinals,,,,
1.0,MOAN,76,1,10,1,6,8,5,1,17,Lobby 4,Quarterfinals,,,,
2.0,LKM,40,11,0,3,3,2,4,3,9,Lobby 4,Quarterfinals,,,,
3.0,SXG,36,10,5,5,9,15,6,7,6,Lobby 4,Quarterfinals,,,,
4.0,RT,35,3,14,17,1,10,6,9,3,Lobby 4,Quarterfinals,,,,
5.0,SMP,33,6,4,14,1,1,8,11,3,Lobby 4,Quarterfinals,,,,
6.0,InevitableGaming,33,16,0,8,5,3,4,2,6,Lobby 4,Quarterfinals,,,,
7.0,LM,32,5,5,2,13,12,0,18,0,Lobby 4,Quarterfinals,,,,
8.0,pub stars,25,4,11,15,3,14,0,10,2,Lobby 4,Quarterfinals,,,,
9.0,O TAMA,25,2,7,18,0,6,5,17,1,Lobby 4,Quarterfinals,,,,
10.0,LVG,22,13,1,4,7,4,3,19,0,Lobby 4,Quarterfinals,,,,
11.0,Alliance Esports,16,18,0,10,0,5,6,6,1,Lobby 4,Quarterfinals,,,,
12.0,TPM,16,9,0,7,4,9,0,4,0,Lobby 4,Quarterfinals,,,,
13.0,The Big 3,13,8,0,11,6,20,0,14,3,Lobby 4,Quarterfinals,,,,
14.0,The Semi Pros,12,15,1,13,0,11,4,5,0,Lobby 4,Quarterfinals,,,,
15.0,NightMare Red,9,14,0,6,1,18,0,13,3,Lobby 4,Quarterfinals,,,,
16.0,Yess,9,7,0,9,1,17,0,16,3,Lobby 4,Quarterfinals,,,,
17.0,Hardstuck10k,8,19,0,19,0,13,4,8,1,Lobby 4,Quarterfinals,,,,
18.0,Shadow Point,7,17,0,20,0,7,4,20,0,Lobby 4,Quarterfinals,,,,
19.0,LNT,2,12,0,16,0,16,0,15,0,Lobby 4,Quarterfinals,,,,
20.0,zyn,2,20,0,12,0,19,0,12,0,Lobby 4,Quarterfinals,,,,
1.0,TSS,90,1,17,19,1,1,7,1,10,Lobby 1,Semifinals,11.0,0.0,1.0,6.0
2.0,Never Lucky,55,7,1,2,7,5,1,2,4,Lobby 1,Semifinals,9.0,5.0,10.0,8.0
3.0,NBL,53,3,4,6,1,17,0,6,5,Lobby 1,Semifinals,1.0,14.0,7.0,1.0
4.0,BP,52,9,4,4,8,6,6,3,7,Lobby 1,Semifinals,13.0,2.0,6.0,4.0
5.0,CLX,45,10,5,3,8,15,3,9,9,Lobby 1,Semifinals,12.0,6.0,13.0,0.0
6.0,FNG NEW ERA,42,17,3,1,8,10,6,15,0,Lobby 1,Semifinals,18.0,0.0,5.0,6.0
7.0,CC,39,14,0,9,3,12,0,12,4,Lobby 1,Semifinals,14.0,3.0,2.0,14.0
8.0,LF,38,2,5,7,1,20,0,14,2,Lobby 1,Semifinals,2.0,6.0,15.0,1.0
9.0,DUMPERS,37,20,0,17,6,3,17,10,0,Lobby 1,Semifinals,8.0,2.0,12.0,0.0
10.0,BW,34,5,7,18,0,4,5,16,0,Lobby 1,Semifinals,3.0,6.0,19.0,0.0
11.0,EST,31,4,3,14,7,19,1,11,3,Lobby 1,Semifinals,4.0,5.0,16.0,0.0
12.0,Onyx,30,11,2,10,4,11,0,5,5,Lobby 1,Semifinals,15.0,2.0,4.0,3.0
13.0,2B1C,25,8,1,11,1,2,2,18,0,Lobby 1,Semifinals,6.0,5.0,11.0,0.0
14.0,SDO,23,18,0,13,0,16,0,17,0,Lobby 1,Semifinals,7.0,2.0,3.0,10.0
15.0,SLS,18,16,0,12,1,9,1,8,4,Lobby 1,Semifinals,17.0,0.0,9.0,5.0
16.0,Sea Of Thieves,18,15,0,5,4,7,2,19,0,Lobby 1,Semifinals,5.0,0.0,20.0,0.0
17.0,GNR,14,19,0,15,3,13,3,4,1,Lobby 1,Semifinals,16.0,0.0,17.0,0.0
18.0,RAWR,14,6,2,8,0,18,0,7,3,Lobby 1,Semifinals,19.0,0.0,14.0,0.0
19.0,Spooky Scary,13,13,3,20,0,14,0,13,0,Lobby 1,Semifinals,10.0,0.0,8.0,3.0
20.0,SickerThanYoAvg,8,12,0,16,1,8,4,20,0,Lobby 1,Semifinals,20.0,0.0,18.0,0.0
1.0,BAD,76,1,10,5,4,4,5,4,5,Lobby 2,Semifinals,7.0,4.0,1.0,7.0
2.0,SUP,66,14,0,9,2,1,8,6,6,Lobby 2,Semifinals,1.0,13.0,4.0,2.0
3.0,SXG,65,15,8,8,10,2,10,1,11,Lobby 2,Semifinals,13.0,0.0,15.0,0.0
4.0,SMP,55,11,0,7,2,3,6,9,2,Lobby 2,Semifinals,3.0,6.0,3.0,12.0
5.0,SHEESH,53,2,3,2,6,5,7,16,1,Lobby 2,Semifinals,9.0,8.0,13.0,3.0
6.0,RT,40,4,5,4,5,6,0,12,0,Lobby 2,Semifinals,2.0,6.0,12.0,0.0
7.0,O TAMA,38,5,7,13,1,10,2,7,2,Lobby 2,Semifinals,15.0,3.0,2.0,3.0
8.0,JOYBOYS,38,13,0,1,9,14,0,10,2,Lobby 2,Semifinals,4.0,2.0,5.0,0.0
9.0,CPR Certified,36,10,0,3,3,15,0,5,6,Lobby 2,Semifinals,5.0,3.0,6.0,3.0
10.0,MOAN,32,6,1,6,5,11,0,2,5,Lobby 2,Semifinals,8.0,1.0,8.0,0.0
11.0,WASH,29,20,0,14,6,19,4,18,1,Lobby 2,Semifinals,14.0,0.0,7.0,13.0
12.0,AM,28,16,1,16,0,9,1,3,5,Lobby 2,Semifinals,12.0,5.0,10.0,4.0
13.0,LM,26,3,3,12,0,13,6,14,3,Lobby 2,Semifinals,11.0,0.0,11.0,2.0
14.0,pub stars,20,12,5,18,4,17,2,15,2,Lobby 2,Semifinals,18.0,0.0,9.0,3.0
15.0,Young Prodigies,18,7,7,19,0,20,1,11,2,Lobby 2,Semifinals,20.0,0.0,14.0,3.0
16.0,LVG,15,19,0,15,0,8,4,13,2,Lobby 2,Semifinals,6.0,2.0,19.0,0.0
17.0,Wonderboys,11,9,2,10,2,12,0,19,0,Lobby 2,Semifinals,10.0,0.0,16.0,0.0
18.0,LKM,11,8,3,11,0,7,0,8,0,Lobby 2,Semifinals,16.0,0.0,17.0,0.0
19.0,Inevitable Gaming,4,17,0,20,0,18,0,20,0,Lobby 2,Semifinals,17.0,4.0,18.0,0.0
20.0,BQB,3,18,0,17,2,16,1,17,0,Lobby 2,Semifinals,19.0,0.0,20.0,0.0
1.0,SXG,61,8,6,7,8,17,3,4,5,Lobby 1,Finals,1.0,12.0,5.0,1.0
2.0,O TAMA,59,12,2,15,0,3,7,2,4,Lobby 1,Finals,6.0,4.0,1.0,9.0
3.0,NBL,59,19,0,1,7,2,6,3,3,Lobby 1,Finals,12.0,1.0,2.0,4.0
4.0,DUMPERS,57,6,11,2,5,14,6,17,0,Lobby 1,Finals,17.0,0.0,6.0,19.0
5.0,SHEESH,48,3,5,9,0,13,0,1,14,Lobby 1,Finals,5.0,0.0,17.0,3.0
6.0,BP,47,7,3,14,2,1,12,12,0,Lobby 1,Finals,18.0,0.0,3.0,6.0
7.0,BW,46,2,8,6,2,10,1,18,1,Lobby 1,Finals,2.0,11.0,16.0,0.0
8.0,CPR Certified,43,14,0,5,8,5,3,14,1,Lobby 1,Finals,3.0,3.0,4.0,6.0
9.0,CLX,33,16,0,4,6,8,4,6,10,Lobby 1,Finals,7.0,0.0,20.0,0.0
10.0,SMP,31,11,2,13,0,7,3,5,10,Lobby 1,Finals,11.0,1.0,10.0,3.0
11.0,Never Lucky,28,5,4,3,9,19,1,7,0,Lobby 1,Finals,19.0,0.0,19.0,0.0
12.0,BAD,22,13,8,12,3,12,3,11,1,Lobby 1,Finals,9.0,0.0,13.0,0.0
13.0,TSS,22,10,2,19,0,6,1,19,0,Lobby 1,Finals,13.0,7.0,15.0,5.0
14.0,JOYBOYS,22,1,4,18,0,15,0,10,0,Lobby 1,Finals,20.0,1.0,9.0,0.0
15.0,MOAN,21,4,0,17,0,18,0,8,1,Lobby 1,Finals,4.0,7.0,11.0,0.0
16.0,RT,20,9,0,8,3,9,0,16,5,Lobby 1,Finals,14.0,2.0,14.0,2.0
17.0,SUP,17,18,2,16,0,4,1,13,1,Lobby 1,Finals,15.0,2.0,7.0,1.0
18.0,LF,15,17,0,11,1,11,3,9,4,Lobby 1,Finals,10.0,1.0,18.0,0.0
19.0,CC,10,15,0,20,0,20,0,15,0,Lobby 1,Finals,8.0,5.0,12.0,0.0
20.0,FNG NEW ERA,5,20,0,10,1,16,0,20,0,Lobby 1,Finals,16.0,0.0,8.0,0.0
