Standing,Team,Total,P,K,P.1,K.1,P.2,K.2,P.3,K.3,Lobby,Round,P.4,K.4,P.5,K.5
4.0,Numa,32,121,11,102,33,112,1111,111,11,Lobby 3,Round_1,,,,
5.0,NAT,30,111,0,92,0,63,0,112,1212,Lobby 3,Round_1,,,,
6.0,Zenith,29,73,11,29,88,121,0,54,33,Lobby 3,Round_1,,,,
7.0,Serpens,28,112,88,131,0,102,33,92,0,Lobby 3,Round_1,,,,
8.0,404,26,29,66,63,44,73,0,131,0,Lobby 3,Round_1,,,,
9.0,OC,22,82,0,37,11,45,0,63,44,Lobby 3,Round_1,,,,
10.0,Fortuna,21,102,22,54,22,82,0,37,22,Lobby 3,Round_1,,,,
11.0,RAVENS,19,45,44,82,33,92,0,102,11,Lobby 3,Round_1,,,,
12.0,Fada-one Arcana,18,37,11,111,0,111,66,121,11,Lobby 3,Round_1,,,,
13.0,Crest,15,131,0,73,0,131,0,73,77,Lobby 3,Round_1,,,,
1.0,LandMarkGondola,43,54,44,63,11,112,1313,54,22,Lobby 4,Round_1,,,,
2.0,APEX反省会,42,112,1111,82,33,45,0,45,44,Lobby 4,Round_1,,,,
3.0,Scarlet Fox,32,45,44,131,0,73,33,29,77,Lobby 4,Round_1,,,,
4.0,BlackGorillaN,30,29,88,54,55,131,11,102,0,Lobby 4,Round_1,,,,
5.0,shes,30,111,0,102,0,82,55,112,88,Lobby 4,Round_1,,,,
6.0,C-VA KAG,30,37,55,111,33,29,11,63,11,Lobby 4,Round_1,,,,
7.0,3DONE,26,73,0,29,55,92,55,82,0,Lobby 4,Round_1,,,,
8.0,JDT,26,131,0,112,55,102,22,73,11,Lobby 4,Round_1,,,,
9.0,ReA.Herja,23,121,0,37,77,54,22,92,0,Lobby 4,Round_1,,,,
10.0,Farley,22,63,44,121,0,111,0,37,66,Lobby 4,Round_1,,,,
11.0,monkey,21,82,0,45,22,37,11,111,33,Lobby 4,Round_1,,,,
12.0,LapiLegends,13,92,0,73,33,63,11,121,0,Lobby 4,Round_1,,,,
13.0,FaTe Diamond,8,102,0,92,11,121,11,131,0,Lobby 4,Round_1,,,,
1.0,BEXT,63,5,9,16,0,6,7,1,11,Lobby 1,Semifinals,11.0,6.0,3.0,3.0
2.0,STYLE,60,2,9,13,4,16,0,3,10,Lobby 1,Semifinals,17.0,7.0,4.0,8.0
3.0,SyS,57,1,8,11,3,2,8,9,3,Lobby 1,Semifinals,15.0,1.0,7.0,6.0
4.0,ScL,49,13,3,3,4,5,5,2,13,Lobby 1,Semifinals,18.0,0.0,10.0,1.0
5.0,WYV,46,14,0,1,8,9,0,11,1,Lobby 1,Semifinals,1.0,9.0,17.0,0.0
6.0,0_Reverse,45,17,0,6,3,7,4,14,3,Lobby 1,Semifinals,19.0,0.0,1.0,16.0
7.0,We Need Team,37,8,11,19,0,1,10,8,0,Lobby 1,Semifinals,16.0,0.0,19.0,0.0
8.0,LLGS,36,7,0,5,3,3,10,15,3,Lobby 1,Semifinals,8.0,3.0,20.0,0.0
9.0,BB,34,10,3,2,8,13,2,12,0,Lobby 1,Semifinals,10.0,2.0,8.0,2.0
10.0,ARK5,34,3,5,20,0,18,0,5,1,Lobby 1,Semifinals,14.0,3.0,2.0,4.0
11.0,RUG,30,15,0,4,6,8,3,10,3,Lobby 1,Semifinals,6.0,0.0,5.0,1.0
12.0,YaBaL,28,16,1,18,1,10,5,6,4,Lobby 1,Semifinals,5.0,4.0,9.0,2.0
13.0,Fujii Gaming,28,18,1,10,1,4,5,7,2,Lobby 1,Semifinals,7.0,2.0,12.0,3.0
14.0,ICHC,26,11,0,9,1,15,0,13,0,Lobby 1,Semifinals,3.0,9.0,13.0,3.0
15.0,Eclat,26,6,2,7,0,11,0,4,0,Lobby 1,Semifinals,2.0,3.0,18.0,0.0
16.0,Hama9,24,12,0,8,8,12,0,16,3,Lobby 1,Semifinals,4.0,4.0,16.0,0.0
17.0,EGJP,19,4,2,14,4,19,0,18,0,Lobby 1,Semifinals,9.0,0.0,6.0,2.0
18.0,NrTv.Vs,13,9,2,17,3,14,0,17,0,Lobby 1,Semifinals,12.0,3.0,15.0,0.0
19.0,WOW.AXIS,8,19,0,12,0,17,0,19,0,Lobby 1,Semifinals,20.0,0.0,11.0,6.0
20.0,We Can Do it,7,20,0,15,1,20,0,20,0,Lobby 1,Semifinals,13.0,3.0,14.0,0.0
1.0,N1A,60,5,7,13,4,6,10,6,6,Lobby 2,Semifinals,2.0,8.0,9.0,3.0
2.0,APEX反省会,52,6,5,4,5,12,3,7,0,Lobby 2,Semifinals,6.0,2.0,1.0,10.0
3.0,NAT,49,2,8,17,1,8,0,5,7,Lobby 2,Semifinals,9.0,7.0,10.0,7.0
4.0,C-VA KAG,49,1,8,3,11,15,1,11,3,Lobby 2,Semifinals,15.0,2.0,18.0,2.0
5.0,Numa,47,8,1,14,0,1,17,13,3,Lobby 2,Semifinals,4.0,5.0,20.0,0.0
6.0,Serpens,46,10,0,11,1,19,0,1,14,Lobby 2,Semifinals,3.0,6.0,14.0,2.0
7.0,JDT,42,3,14,18,0,4,1,4,5,Lobby 2,Semifinals,8.0,3.0,19.0,0.0
8.0,ORC,40,14,1,6,0,9,4,9,2,Lobby 2,Semifinals,1.0,7.0,4.0,1.0
9.0,shes,35,16,2,19,0,14,3,12,7,Lobby 2,Semifinals,10.0,4.0,2.0,6.0
10.0,3DONE,32,15,3,15,3,7,0,3,5,Lobby 2,Semifinals,18.0,0.0,6.0,6.0
11.0,Farley,31,12,2,2,10,13,0,18,0,Lobby 2,Semifinals,7.0,0.0,12.0,4.0
12.0,Fortuna,29,7,1,5,6,5,2,15,0,Lobby 2,Semifinals,5.0,3.0,11.0,0.0
13.0,Level UP,28,19,0,10,4,2,4,14,0,Lobby 2,Semifinals,13.0,2.0,7.0,2.0
14.0,Zenith,27,18,0,1,8,17,0,20,1,Lobby 2,Semifinals,14.0,1.0,8.0,2.0
15.0,BlackGorillaN,27,17,2,7,2,20,0,2,3,Lobby 2,Semifinals,12.0,3.0,5.0,0.0
16.0,LandMarkGondola,22,13,0,20,1,18,0,10,1,Lobby 2,Semifinals,20.0,0.0,3.0,10.0
17.0,404,20,11,2,9,0,3,3,8,2,Lobby 2,Semifinals,17.0,0.0,17.0,1.0
18.0,OC,14,9,2,8,1,10,2,16,1,Lobby 2,Semifinals,11.0,0.0,15.0,0.0
19.0,REAH,11,4,3,16,0,16,2,19,0,Lobby 2,Semifinals,19.0,0.0,13.0,0.0
20.0,Scarlet Fox,9,20,0,12,2,11,1,17,0,Lobby 2,Semifinals,16.0,1.0,16.0,3.0
1.0,N1A,93,1,12,19,1,8,9,2,11,Lobby 1,Finals,3.0,10.0,3.0,13.0
2.0,We Need Team,64,4,3,2,16,2,6,3,7,Lobby 1,Finals,14.0,0.0,17.0,1.0
3.0,STYLE,55,7,2,12,0,14,0,4,8,Lobby 1,Finals,1.0,17.0,11.0,5.0
4.0,3DONE,54,15,0,7,8,1,15,9,3,Lobby 1,Finals,7.0,3.0,14.0,3.0
5.0,ORC,49,9,1,1,6,6,1,1,3,Lobby 1,Finals,10.0,1.0,9.0,4.0
6.0,0_Reverse,42,6,6,9,3,3,7,6,3,Lobby 1,Finals,6.0,5.0,19.0,0.0
7.0,C-VA KAG,37,19,0,10,3,13,0,17,4,Lobby 1,Finals,13.0,4.0,1.0,10.0
8.0,JDT,32,13,1,3,1,20,0,5,6,Lobby 1,Finals,4.0,3.0,15.0,3.0
9.0,NAT,30,10,8,4,1,4,7,19,0,Lobby 1,Finals,18.0,0.0,16.0,2.0
10.0,ARK5,29,3,3,20,0,17,1,12,1,Lobby 1,Finals,9.0,3.0,2.0,2.0
11.0,Numa,28,8,3,13,6,16,2,11,5,Lobby 1,Finals,15.0,0.0,5.0,3.0
12.0,shes,28,5,6,16,0,10,3,14,2,Lobby 1,Finals,11.0,1.0,4.0,3.0
13.0,WYV,28,12,0,6,2,19,0,7,3,Lobby 1,Finals,2.0,4.0,6.0,0.0
14.0,ScL,27,2,11,14,0,11,0,13,0,Lobby 1,Finals,17.0,0.0,8.0,2.0
15.0,BB,25,11,2,18,0,5,1,8,3,Lobby 1,Finals,5.0,3.0,13.0,4.0
16.0,Serpens,23,14,0,11,5,9,5,18,0,Lobby 1,Finals,8.0,3.0,12.0,3.0
17.0,LLGS,11,16,2,5,0,18,0,15,0,Lobby 1,Finals,19.0,0.0,7.0,1.0
18.0,APEX反省会,8,17,0,8,2,12,2,20,1,Lobby 1,Finals,20.0,0.0,18.0,0.0
19.0,SyS,7,20,0,15,2,15,0,10,0,Lobby 1,Finals,12.0,0.0,20.0,0.0
20.0,BEXT,6,18,0,17,0,7,1,16,0,Lobby 1,Finals,16.0,0.0,10.0,0.0
